name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,source_file,file_type,tempmax,tempmin,feelslikemax,feelslikemin,precipcover,sunrise,sunset,moonphase,description
"Bhopal, Madhya Pradesh, India",2024-01-05 02:00:00,57.4,57.4,57.3,99.4,0.0,0,,0,0.0,7.8,4.7,50.0,1015.7,100.0,0.3,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 03:00:00,58.6,58.6,58.4,99.36,0.008,100,rain,0,0.0,10.7,4.3,63.8,1015.0,28.3,,0.0,0.0,0,,"Rain, Partially cloudy",rain,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 04:00:00,57.5,57.5,57.5,100.0,0.008,100,rain,0,0.0,9.6,4.5,52.9,1015.0,46.4,,0.0,0.0,0,,"Rain, Partially cloudy",rain,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 05:00:00,57.4,57.4,57.3,99.4,0.0,0,,0,0.0,8.7,3.4,20.0,1015.1,100.0,0.0,0.0,0.0,0,,Overcast,cloudy,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 06:00:00,57.2,57.2,57.2,100.0,0.0,0,,0,0.0,8.7,6.9,360.0,1016.0,100.0,0.0,0.0,0.0,0,,Overcast,cloudy,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 07:00:00,57.2,57.2,57.2,100.0,0.0,0,,0,0.0,8.7,2.2,30.0,1017.0,100.0,0.0,0.0,0.0,0,,Overcast,cloudy,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 08:00:00,57.7,57.7,57.5,99.08,0.0,0,,0,0.0,10.5,3.3,21.0,1017.8,100.0,0.0,7.0,0.0,0,,Overcast,cloudy,"VABP,42672099999,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 09:00:00,59.1,59.1,59.1,100.0,0.0,0,,0,0.0,11.9,4.7,30.0,1018.0,99.7,0.6,107.7,0.4,1,,Overcast,fog,42667099999,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 10:00:00,59.0,59.0,59.0,100.0,0.0,0,,0,0.0,13.0,4.7,40.0,1018.0,100.0,0.6,223.1,0.8,2,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 11:00:00,61.5,61.5,60.2,95.67,0.0,0,,0,0.0,14.8,2.3,50.0,1016.6,99.9,0.6,347.2,1.2,3,,Overcast,fog,"42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 12:00:00,64.4,64.4,62.6,93.88,0.0,0,,0,0.0,18.3,3.4,50.0,1016.0,100.0,0.6,415.2,1.5,4,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 13:00:00,62.5,62.5,62.1,98.74,0.004,100,rain,0,0.0,14.8,5.6,60.4,1016.0,58.6,,431.4,1.6,4,,"Rain, Partially cloudy",rain,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 14:00:00,67.6,67.6,64.6,89.99,0.0,0,,0,0.0,14.3,4.7,20.0,1013.6,88.9,1.0,432.8,1.6,4,,Partially cloudy,partly-cloudy-day,"VABP,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 15:00:00,66.3,66.3,63.1,89.31,0.0,0,,0,0.0,19.5,4.0,51.5,1014.0,93.1,,409.2,1.5,4,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 16:00:00,63.9,63.9,61.4,91.52,0.004,100,rain,0,0.0,19.0,3.6,32.8,1014.0,62.8,,219.3,0.8,2,,"Rain, Partially cloudy",rain,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 17:00:00,64.4,64.4,62.0,92.01,0.0,0,,0,0.0,17.2,9.0,340.0,1014.5,93.7,1.0,150.2,0.5,2,,Overcast,cloudy,"VABP,42672099999,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 18:00:00,63.6,63.6,61.4,92.68,0.02,100,rain,0,0.0,13.9,4.9,27.5,1014.0,48.0,,54.8,0.2,0,,"Rain, Partially cloudy",rain,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 19:00:00,62.6,62.6,60.8,93.84,0.0,0,,0,0.0,11.2,5.8,340.0,1017.0,100.0,0.6,1.5,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 20:00:00,62.6,62.6,60.2,91.91,0.0,0,,0,0.0,11.4,3.4,325.0,1016.9,100.0,0.6,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 21:00:00,62.6,62.6,60.8,93.84,0.0,0,,0,0.0,10.1,5.8,330.0,1017.0,100.0,0.6,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 22:00:00,62.6,62.6,60.8,93.84,0.0,0,,0,0.0,11.0,6.9,350.0,1017.0,100.0,0.6,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-05 23:00:00,61.3,61.3,60.5,97.08,0.0,0,,0,0.0,11.9,9.2,340.0,1016.9,100.0,0.6,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 00:00:00,60.8,60.8,60.8,100.0,0.0,0,,0,0.0,10.7,5.8,360.0,1017.0,100.0,0.6,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 01:00:00,59.0,59.0,59.0,100.0,0.0,0,,0,0.0,8.7,4.7,20.0,1017.0,100.0,0.6,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 02:00:00,59.6,59.6,58.4,95.6,0.0,0,,0,0.0,8.7,6.9,360.0,1016.4,59.3,0.6,0.0,0.0,0,,Partially cloudy,fog,42667099999,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 03:00:00,58.6,58.6,58.6,100.0,0.0,0,,0,0.0,9.2,5.1,47.9,1016.0,87.5,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 04:00:00,59.3,59.3,59.3,100.0,0.0,0,,0,0.0,9.4,6.0,36.1,1017.0,97.5,,0.0,0.0,0,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 05:00:00,59.0,59.0,57.7,95.45,0.0,0,,0,0.0,9.6,4.7,20.0,1016.8,100.0,0.0,0.0,0.0,0,,Overcast,cloudy,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 06:00:00,57.2,57.2,57.2,100.0,0.0,0,,0,0.0,9.8,3.4,10.0,1017.0,100.0,0.0,0.0,0.0,0,,Overcast,cloudy,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 07:00:00,57.2,57.2,57.2,100.0,0.0,0,,0,0.0,9.8,6.9,10.0,1018.0,100.0,0.0,0.0,0.0,0,,Overcast,cloudy,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 08:00:00,57.9,57.9,57.6,99.07,0.0,0,,0,0.0,10.5,4.7,50.0,1018.9,100.0,0.0,6.1,0.0,0,,Overcast,cloudy,"VABP,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 09:00:00,57.2,57.2,57.2,100.0,0.0,0,,0,0.0,16.3,6.9,10.0,1020.0,100.0,0.0,89.0,0.3,1,,Overcast,cloudy,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 10:00:00,59.0,59.0,59.0,100.0,0.0,0,,0,0.0,17.7,4.7,10.0,1020.0,100.0,0.6,217.3,0.8,2,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 11:00:00,60.1,60.1,58.2,93.34,0.0,0,,0,0.0,18.1,5.8,15.0,1018.8,100.0,0.6,340.2,1.2,3,,Overcast,fog,"VABP,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 12:00:00,60.8,60.8,60.8,100.0,0.0,0,,0,0.0,17.7,6.9,360.0,1018.0,100.0,0.6,408.4,1.5,4,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 13:00:00,62.6,62.6,62.6,100.0,0.0,0,,0,0.0,12.1,3.4,20.0,1017.0,100.0,0.6,440.2,1.6,4,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 14:00:00,64.5,64.5,61.6,90.19,0.0,0,,0,0.0,10.3,4.7,20.0,1016.2,89.0,1.0,463.7,1.7,5,,Partially cloudy,partly-cloudy-day,"VABP,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 15:00:00,66.8,66.8,60.3,79.68,0.0,0,,0,0.0,8.7,2.2,32.3,1016.0,44.7,,391.6,1.4,4,,Partially cloudy,partly-cloudy-day,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 16:00:00,66.6,66.6,58.7,75.68,0.0,0,,0,0.0,9.2,3.4,27.6,1015.0,23.7,,381.0,1.4,4,,Partially cloudy,partly-cloudy-day,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 17:00:00,64.9,64.9,61.3,88.16,0.0,0,,0,0.0,9.6,4.6,15.0,1016.4,84.6,1.0,268.3,1.0,3,,Partially cloudy,partly-cloudy-day,"VABP,42672099999,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 18:00:00,66.1,66.1,60.0,80.66,0.0,0,,0,0.0,9.2,3.4,31.1,1016.0,14.8,,106.5,0.4,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 19:00:00,64.8,64.8,59.8,83.73,0.0,0,,0,0.0,7.2,4.0,40.0,1016.0,9.5,,2.8,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 20:00:00,59.1,59.1,58.4,97.46,0.0,0,,0,0.0,7.2,6.9,360.0,1018.8,80.0,0.6,0.0,0.0,0,,Partially cloudy,fog,42667099999,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 21:00:00,59.8,59.8,57.6,92.56,0.0,0,,0,0.0,7.4,4.0,41.6,1018.0,12.9,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 22:00:00,59.4,59.4,57.6,93.76,0.0,0,,0,0.0,7.8,4.5,36.0,1018.0,8.9,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-06 23:00:00,57.7,57.7,57.4,99.1,0.0,0,,0,0.0,8.9,6.9,360.0,1019.0,84.3,0.6,0.0,0.0,0,,Partially cloudy,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 00:00:00,58.6,58.6,57.3,95.58,0.0,0,,0,0.0,9.6,5.6,39.7,1018.0,9.5,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 01:00:00,58.2,58.2,57.5,97.45,0.0,0,,0,0.0,9.6,5.4,43.6,1018.0,11.6,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 02:00:00,57.5,57.5,56.9,98.07,0.0,0,,0,0.0,9.4,6.9,360.0,1018.1,33.1,0.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,42667099999,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 03:00:00,57.6,57.6,57.6,100.0,0.0,0,,0,0.0,9.8,6.0,56.9,1018.0,84.0,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 04:00:00,57.5,57.5,57.5,100.0,0.0,0,,0,0.0,10.5,6.9,66.2,1018.0,100.0,,0.0,0.0,0,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 05:00:00,57.5,57.5,56.9,98.07,0.0,0,,0,0.0,12.8,2.2,20.0,1017.6,100.0,0.0,0.0,0.0,0,,Overcast,cloudy,42667099999,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 06:00:00,58.9,58.9,57.8,96.2,0.0,0,,0,0.0,13.4,9.2,72.8,1018.0,100.0,,0.0,0.0,0,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 07:00:00,59.1,59.1,57.8,95.59,0.0,0,,0,0.0,13.6,8.7,70.0,1019.0,100.0,,0.0,0.0,0,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 08:00:00,57.8,57.8,57.5,99.04,0.0,0,,0,0.0,15.0,5.7,20.0,1020.0,100.0,0.6,3.0,0.0,0,,Overcast,fog,"VABP,42672099999,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 09:00:00,57.5,57.5,56.9,98.07,0.0,0,,0,0.0,16.8,9.2,72.9,1020.0,100.0,,47.7,0.2,0,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 10:00:00,56.7,56.7,56.4,98.71,0.0,0,,0,0.0,17.2,8.1,74.8,1021.0,100.0,,144.8,0.5,1,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 11:00:00,60.8,60.8,59.6,95.85,0.0,0,,0,0.0,16.8,5.8,360.0,1020.7,100.0,0.6,202.2,0.7,2,,Overcast,fog,"VABP,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 12:00:00,61.4,61.4,60.0,95.02,0.0,0,,0,0.0,16.1,6.5,66.5,1021.0,100.0,,318.4,1.1,3,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 13:00:00,61.1,61.1,60.0,96.24,0.0,0,,0,0.0,13.4,6.0,64.1,1019.0,100.0,,159.9,0.6,2,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 14:00:00,60.9,60.9,60.4,98.24,0.0,0,,0,0.0,13.0,6.9,341.0,1017.7,100.0,0.6,130.0,0.5,1,,Overcast,fog,"VABP,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 15:00:00,64.3,64.3,62.0,92.11,0.0,0,,0,0.0,12.5,5.6,62.6,1018.0,100.0,,158.4,0.6,2,,Overcast,cloudy,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 16:00:00,62.0,62.0,60.9,96.25,0.008,100,rain,0,0.0,12.1,6.7,53.7,1017.0,97.3,,149.5,0.5,1,,"Rain, Overcast",rain,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 17:00:00,61.7,61.7,60.3,95.07,0.0,0,,0,0.0,12.3,6.8,45.0,1016.8,93.6,0.6,102.8,0.4,1,,Overcast,fog,"VABP,42672099999,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 18:00:00,63.6,63.6,61.4,92.68,0.0,0,,0,0.0,12.3,6.9,44.3,1017.0,49.0,,52.9,0.2,0,,Partially cloudy,partly-cloudy-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 19:00:00,63.8,63.8,61.6,92.68,0.0,0,,0,0.0,11.0,6.5,49.3,1017.0,32.3,,1.6,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 20:00:00,61.3,61.3,60.5,97.08,0.0,0,,0,0.0,9.8,4.7,15.0,1018.5,100.0,1.0,0.0,0.0,0,,Overcast,cloudy,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 21:00:00,62.0,62.0,60.5,95.03,0.0,0,,0,0.0,10.3,6.3,64.5,1018.0,12.1,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 22:00:00,61.8,61.8,60.0,93.82,0.0,0,,0,0.0,10.3,6.0,70.7,1019.0,16.6,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-07 23:00:00,61.0,61.0,60.5,97.94,0.0,0,,0,0.0,10.1,3.4,45.0,1018.6,100.0,1.0,0.0,0.0,0,,Overcast,cloudy,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 00:00:00,60.2,60.2,59.3,96.84,0.0,0,,0,0.0,9.8,4.9,77.7,1018.0,34.5,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 01:00:00,60.3,60.3,59.1,95.61,0.0,0,,0,0.0,8.1,4.7,80.3,1018.0,41.6,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 02:00:00,59.1,59.1,58.7,98.72,0.0,0,,0,0.0,9.2,2.2,20.0,1017.8,50.3,0.6,0.0,0.0,0,,Partially cloudy,fog,42667099999,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 03:00:00,60.3,60.3,58.9,95.0,0.0,0,,0,0.0,8.3,5.4,77.9,1018.0,41.5,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 04:00:00,59.1,59.1,57.3,93.75,0.008,100,rain,0,0.0,9.2,6.0,60.2,1018.0,52.5,,0.0,0.0,0,,"Rain, Partially cloudy",rain,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 05:00:00,59.1,59.1,58.8,99.11,0.0,0,,0,0.0,9.8,3.4,20.0,1017.9,100.0,0.6,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 06:00:00,58.9,58.9,56.4,91.34,0.0,0,,0,0.0,9.8,5.6,77.5,1018.0,42.6,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 07:00:00,59.6,59.6,56.6,89.6,0.0,0,,0,0.0,9.4,5.4,82.6,1018.0,39.4,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 08:00:00,59.6,59.6,59.2,98.66,0.0,0,,0,0.0,9.2,4.5,70.0,1019.8,100.0,0.6,6.0,0.0,0,,Overcast,fog,"42672099999,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 09:00:00,59.1,59.1,59.1,100.0,0.0,0,,0,0.0,10.7,4.7,50.0,1021.0,24.9,0.6,105.3,0.4,1,,Partially cloudy,fog,42667099999,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 10:00:00,64.4,64.4,64.4,100.0,0.0,0,,0,0.0,11.6,4.7,50.0,1021.0,100.0,0.6,216.8,0.8,2,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 11:00:00,67.6,67.6,65.3,92.3,0.0,0,,0,0.0,12.1,4.7,50.0,1019.4,100.0,0.6,355.2,1.3,4,,Overcast,fog,"VABP,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 12:00:00,69.8,69.8,69.8,100.0,0.0,0,,0,0.0,12.3,2.2,30.0,1019.0,100.0,0.6,518.2,1.9,5,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 13:00:00,73.4,73.4,73.4,100.0,0.0,0,,0,0.0,11.2,2.2,70.0,1018.0,100.0,0.6,565.9,2.0,6,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 14:00:00,75.2,75.2,67.5,77.03,0.0,0,,0,0.0,10.1,4.7,56.0,1016.1,19.9,1.0,610.3,2.2,6,,Clear,clear-day,"VABP,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 15:00:00,75.2,75.2,71.6,88.6,0.0,0,,0,0.0,8.9,5.8,40.0,1017.0,0.0,1.2,559.8,2.0,6,,Clear,clear-day,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 16:00:00,73.4,73.4,73.4,100.0,0.0,0,,0,0.0,9.6,6.9,10.0,1016.0,0.0,1.2,453.3,1.6,5,,Clear,clear-day,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 17:00:00,70.6,70.6,66.9,88.03,0.0,0,,0,0.0,9.6,6.8,20.0,1016.0,78.7,0.6,295.3,1.1,3,,Partially cloudy,fog,"VABP,42672099999,42667099999,42763099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 18:00:00,71.3,71.3,64.8,80.03,0.0,0,,0,0.0,9.4,4.0,52.3,1016.0,15.5,,105.3,0.4,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 19:00:00,64.4,64.4,64.4,100.0,0.0,0,,0,0.0,8.7,4.7,10.0,1018.0,0.0,0.6,3.2,0.0,0,,Clear,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 20:00:00,63.4,63.4,62.6,97.1,0.0,0,,0,0.0,10.1,5.8,15.0,1017.7,2.9,0.6,0.0,0.0,0,,Clear,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 21:00:00,62.6,62.6,62.6,100.0,0.0,0,,0,0.0,10.5,4.7,20.0,1019.0,0.0,0.6,0.0,0.0,0,,Clear,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 22:00:00,62.6,62.6,62.6,100.0,0.0,0,,0,0.0,11.0,3.4,50.0,1019.0,100.0,0.6,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-08 23:00:00,62.8,62.8,62.4,98.54,0.0,0,,0,0.0,11.0,3.4,45.0,1018.5,100.0,0.6,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-09 00:00:00,63.2,63.2,62.0,95.66,0.0,0,,0,0.0,10.5,5.6,93.3,1018.0,0.0,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-09 01:00:00,63.1,63.1,61.6,95.05,0.0,0,,0,0.0,9.6,5.6,95.1,1018.0,0.1,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-09 02:00:00,61.0,61.0,60.9,99.41,0.0,0,,0,0.0,9.4,3.4,50.0,1017.5,100.0,0.3,0.0,0.0,0,,Overcast,fog,"VABP,42667099999",Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-09 03:00:00,61.4,61.4,60.0,95.02,0.0,0,,0,0.0,9.2,5.6,93.3,1017.0,2.4,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-09 04:00:00,60.7,60.7,60.0,97.47,0.0,0,,0,0.0,9.6,5.6,102.8,1017.0,0.8,,0.0,0.0,0,,Clear,clear-night,remote,Jan 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-01-09 05:00:00,61.1,61.1,60.5,98.1,0.0,0,,0,0.0,9.6,5.8,90.0,1015.9,0.0,0.6,0.0,0.0,0,,Clear,fog,42667099999,Jan 2024.csv,.csv,,,,,,,,,
